"";"ANO";"CLASSE";"VT";"VT.vp";"VA";"VA.vp";"VC";"VC.vp";"VI";"VI.vp";"QP";"QP.vp";"QA";"QA.vp";"QC";"QC.vp";"QI";"QI.vp";"VQ";"VQ.vp";"BA";"BA.vp";"CT";"CT.vp";"IT";"IT.vp"
"73";"2014";"Honorários-MASTOLOGIA (INCLUINDO CIRURGIA DE MAMA)";27,72;NA;13,464;NA;13,464;NA;13,464;NA;2,1;NA;0,975;NA;0,975;NA;0,975;NA;13,795;NA;2,2;NA;2,2;NA;2,2;NA
"74";"2015";"Honorários-MASTOLOGIA (INCLUINDO CIRURGIA DE MAMA)";41,88;0,510822510822511;19,901;0,47808972073678;19,901;0,47808972073678;19,901;0,47808972073678;2,2;0,0476190476190477;1,023;0,0492307692307692;1,023;0,0492307692307692;1,023;0,0492307692307692;17,941;0,300543675244654;2,8;0,272727272727273;2,8;0,272727272727273;2,8;0,272727272727273
"75";"2016";"Honorários-MASTOLOGIA (INCLUINDO CIRURGIA DE MAMA)";286,204;5,83390639923591;134,41;5,75393196321793;128,981;5,48113160142706;128,981;5,48113160142706;12,6;4,72727272727273;5,975;4,84066471163245;5,884;4,75171065493646;5,884;4,75171065493646;29,1270147058824;0,623488919563146;2,7;-0,0357142857142856;3,1;0,107142857142857;3,1;0,107142857142857
"76";"2017";"Honorários-MASTOLOGIA (INCLUINDO CIRURGIA DE MAMA)";51,72;-0,819289737390113;18,516;-0,862242392679116;17,39;-0,865173940347803;17,39;-0,865173940347803;2,4;-0,80952380952381;0,934;-0,843682008368201;0,9;-0,847042828008158;0,9;-0,847042828008158;20,77;-0,286916279964477;2,6;-0,0370370370370371;2,8;-0,0967741935483872;2,8;-0,0967741935483872
"77";"2014";"Honorários-MEDICINA FÍSICA E REABILITAÇÃO (FISIATRIA)";84788,6833333333;NA;2057,11;NA;190,896666666667;NA;190,896666666667;NA;403,083333333333;NA;9,86666666666667;NA;0,925833333333333;NA;0,925833333333333;NA;208,722963403859;NA;41,4166666666667;NA;445,25;NA;445,25;NA
"78";"2015";"Honorários-MEDICINA FÍSICA E REABILITAÇÃO (FISIATRIA)";110493,433333333;0,303162509304992;2146,5875;0,0434967016834296;207,15;0,0851420489269919;207,15;0,0851420489269919;532,666666666667;0,321480256357248;10,3533333333333;0,0493243243243205;1;0,0801080108010806;1;0,0801080108010806;207,388474813453;-0,00639358779045266;51,3333333333333;0,239436619718308;534;0,199326221224031;534;0,199326221224031
"79";"2016";"Honorários-MEDICINA FÍSICA E REABILITAÇÃO (FISIATRIA)";132225,483333333;0,196681823927395;2429,16916666667;0,131642277180255;226,9525;0,095594979483466;226,9525;0,095594979483466;583,833333333333;0,096057571964955;10,7325;0,0366226658081167;1,00416666666667;0,00416666666666998;1,00416666666667;0,00416666666666998;226,094156161956;0,0901963398174795;54,6666666666667;0,0649350649350663;581,333333333333;0,088639200998751;581,333333333333;0,088639200998751
"80";"2017";"Honorários-MEDICINA FÍSICA E REABILITAÇÃO (FISIATRIA)";129140,7125;-0,0233296241811154;2298,02875;-0,0539857077334068;242,03375;0,0664511296416652;242,03375;0,0664511296416652;548;-0,061375963459891;9,77875;-0,0888655951549033;1,02875;0,0244813278008265;1,02875;0,0244813278008265;235,119791362042;0,0399198075408051;55,625;0,0175304878048774;534,875;-0,0799168577981647;534,875;-0,0799168577981647
"81";"2014";"Honorários-MEDICINA NUCLEAR";301286,581666667;NA;249,589166666667;NA;245,149166666667;NA;225,430833333333;NA;1134,41666666667;NA;0,936666666666667;NA;0,920833333333333;NA;0,846666666666667;NA;266,216955692827;NA;1215,83333333333;NA;1238,08333333333;NA;1343,25;NA
"82";"2015";"Honorários-MEDICINA NUCLEAR";349787,4675;0,160979242968718;299,943333333333;0,201748206218883;295,025;0,203450960129715;271,093333333333;0,202556586092557;1115,5;-0,0166752369059016;0,955;0,0195729537366544;0,939166666666667;0,0199095022624443;0,8625;0,0187007874015744;313,591956203823;0,177956360396741;1174,83333333333;-0,0337217272104182;1194,5;-0,0352022615602048;1298,83333333333;-0,0330665674049283
"83";"2016";"Honorários-MEDICINA NUCLEAR";396617,329166667;0,133880902027077;352,241666666667;0,174360712579045;345,091666666667;0,169703132502896;307,670833333333;0,134925855793823;1231,66666666667;0,104138652323326;1,09666666666667;0,148342059336827;1,07333333333333;0,142857142857139;0,956666666666667;0,109178743961353;321,943923645986;0,02663323238028;1125;-0,0424173641651271;1148,16666666667;-0,0387888935398326;1294,41666666667;-0,00340048761708725
"84";"2017";"Honorários-MEDICINA NUCLEAR";397013,9875;0,00100010338470685;366,8875;0,0415789349168411;358,7325;0,0395281446958529;321,03125;0,0434243848268588;1229,25;-0,00196211096076042;1,13625;0,036094224924009;1,11125;0,0353260869565251;0,99375;0,0387630662020903;323,072464662353;0,00350539623045653;1082;-0,0382222222222222;1106,75;-0,0360719988387311;1236,75;-0,0445503122384625
"85";"2014";"Honorários-NEUROCIRURGIA";53,3428571428571;NA;51,7428571428571;NA;48,5428571428571;NA;48,5428571428571;NA;1,14285714285714;NA;1;NA;0,714285714285714;NA;0,714285714285714;NA;50,1428571428571;NA;1,28571428571429;NA;1,57142857142857;NA;1,57142857142857;NA
"86";"2015";"Honorários-NEUROCIRURGIA";156;1,92447777182646;39;-0,24627277747101;39;-0,196586227192465;39;-0,196586227192465;4;2,50000000000001;1;0;1;0,400000000000001;1;0,400000000000001;39;-0,222222222222222;4;2,1111111111111;4;1,54545454545455;4;1,54545454545455
"87";"2016";"Honorários-NEUROCIRURGIA";80,24;-0,485641025641026;36,04;-0,0758974358974359;33,006;-0,153692307692308;33,006;-0,153692307692308;2,4;-0,4;1,2;0,2;1,1;0,1;1,1;0,1;29,1066666666667;-0,253675213675213;1,8;-0,55;2;-0,5;2;-0,5
"88";"2014";"Honorários-NUTRIÇÃO PARENTERAL E ENTERAL";42,4285714285714;NA;22,5242857142857;NA;22,5242857142857;NA;22,5242857142857;NA;1,57142857142857;NA;0,774285714285714;NA;0,774285714285714;NA;0,774285714285714;NA;24,6190476190476;NA;2;NA;2;NA;2;NA
"89";"2015";"Honorários-NUTRIÇÃO PARENTERAL E ENTERAL";62,4;0,470707070707072;33,8;0,50060252425953;26;0,154309634045793;26;0,154309634045793;2,4;0,527272727272729;1,3;0,678966789667897;1;0,291512915129152;1;0,291512915129152;26;0,0560928433268867;2;0;2,4;0,2;2,4;0,2
"90";"2016";"Honorários-NUTRIÇÃO PARENTERAL E ENTERAL";42,7142857142857;-0,315476190476191;26,9285714285714;-0,203296703296704;26,9285714285714;0,0357142857142846;26,9285714285714;0,0357142857142846;1,57142857142857;-0,345238095238096;1;-0,230769230769231;1;0;1;0;26,9285714285714;0,0357142857142846;1,57142857142857;-0,214285714285715;1,57142857142857;-0,345238095238096;1,57142857142857;-0,345238095238096
"91";"2014";"Honorários-OFTALMOLOGIA";98355,2683333333;NA;153,1925;NA;133,149166666667;NA;128,581666666667;NA;954,083333333333;NA;1,4875;NA;1,29416666666667;NA;1,25083333333333;NA;102,973984269038;NA;640,083333333333;NA;736,75;NA;763,166666666667;NA
"92";"2015";"Honorários-OFTALMOLOGIA";128384,549166667;0,305314411136191;191,971666666667;0,253140112385835;167,965833333333;0,261486177783057;163,905833333333;0,274721642535866;1063,75;0,114944536640755;1,59;0,0689075630252101;1,39083333333333;0,0746941403734654;1,35833333333333;0,0859427048634247;120,811582274314;0,17322431614059;667,75;0,0432235386017451;764,25;0,0373260943332202;782,75;0,0256606245905215
"93";"2016";"Honorários-OFTALMOLOGIA";143214,305833333;0,115510447035291;199,758333333333;0,0405615411996527;175,365833333333;0,0440565789669527;171,231666666667;0,0446953789523498;1131;0,063219741480611;1,575;-0,00943396226415102;1,38583333333333;-0,0035949670461355;1,35333333333333;-0,00368098159509212;126,638400715614;0,0482306276567892;715,666666666667;0,071758392612006;816,916666666667;0,0689128775487955;837,416666666667;0,0698392419887154
"94";"2017";"Honorários-OFTALMOLOGIA";145658,95875;0,0170698932794604;207,5025;0,0387676776104476;179,925;0,0259980326840577;175,84875;0,0269639572119623;1144,5;0,0119363395225464;1,63125;0,0357142857142858;1,41375;0,0201443174984993;1,3825;0,0215517241379336;127,325874663535;0,00542863731724499;701,5;-0,0197950628784354;809,25;-0,00938488217892519;827,875;-0,0113941685739878
"95";"2014";"Honorários-ORTOPEDIA E TRAUMATOLOGIA";24898,2908333333;NA;17,96;NA;13,4783333333333;NA;11,7816666666667;NA;2178,83333333333;NA;1,5725;NA;1,17916666666667;NA;1,0325;NA;11,4294180175076;NA;1388,5;NA;1849,25;NA;2114,16666666667;NA
"96";"2015";"Honorários-ORTOPEDIA E TRAUMATOLOGIA";27882,5083333333;0,11985631945486;20,9191666666667;0,164764291017077;16,1058333333333;0,194942500309139;14,2208333333333;0,207030697411226;2135,83333333333;-0,0197353323644152;1,59916666666667;0,0169581346051955;1,23;0,0431095406360394;1,08416666666667;0,0500403551251042;13,2419138459435;0,158581637810387;1331,58333333333;-0,0409914776137342;1729,33333333333;-0,0648461087828417;1958,58333333333;-0,073590855340957
"97";"2016";"Honorários-ORTOPEDIA E TRAUMATOLOGIA";31840,7375;0,141961014387456;22,2316666666667;0,0627415049994024;16,9525;0,052568944999226;14,9883333333333;0,0539701142689717;2265,91666666667;0,0609051892313728;1,58;-0,0119854090672245;1,20416666666667;-0,0210027100270976;1,06583333333333;-0,0169100691775618;14,0692682502585;0,0624799718485141;1434,75;0,0774766881532037;1881,58333333333;0,0880397070161914;2128,75;0,0868825256350271
"98";"2017";"Honorários-ORTOPEDIA E TRAUMATOLOGIA";27828,40875;-0,126012431401754;20,99375;-0,0556825849014184;16,03625;-0,0540480755050878;14,22;-0,0512620927387947;1964,25;-0,133132286418301;1,485;-0,060126582278481;1,1325;-0,0595155709342586;1,005;-0,0570758405003882;14,1527049690552;0,00593042348134688;1326,75;-0,0752744380554104;1735,875;-0,0774392134284053;1956,375;-0,0809747504403993
"99";"2014";"Honorários-OTORRINOLARINGOLOGIA";663213,528333333;NA;114,808333333333;NA;85,3441666666667;NA;38,9966666666667;NA;18055,1666666667;NA;3,1275;NA;2,32583333333333;NA;1,06333333333333;NA;36,7091326320134;NA;5770,91666666667;NA;7763,58333333333;NA;16989,5;NA
"100";"2015";"Honorários-OTORRINOLARINGOLOGIA";831947,5125;0,254418791170769;132,571666666667;0,154721637511801;98,7966666666667;0,157626473201644;45,165;0,15817591247115;19603,6666666667;0,0857649241675973;3,12333333333333;-0,00133226751931894;2,32666666666667;0,000358294518096794;1,065;0,00156739811912543;42,4581432351929;0,156609818619519;6270;0,0864825056677876;8411,33333333333;0,0834344106565912;18441,3333333333;0,0854547416541569
"101";"2016";"Honorários-OTORRINOLARINGOLOGIA";921611,128333333;0,107775568153205;131,515;-0,00797053166212245;99,4825;0,00694186713451843;45,7766666666667;0,0135429351636599;21796,5833333333;0,11186257672884;3,11583333333333;-0,0024012806830309;2,3575;0,0132521489971331;1,08416666666667;0,0179968701095494;42,2337374278226;-0,00528534199263562;6999,58333333333;0,116360978203083;9256;0,100420068162004;20117,9166666667;0,0909144313498701
"102";"2017";"Honorários-OTORRINOLARINGOLOGIA";969303,675;0,0517491002446071;135,115;0,027373303425465;100,66;0,0118362526072424;45,115;-0,0144542343260765;23117,25;0,0605905359784998;3,225;0,0350361059106724;2,4025;0,0190880169671262;1,07625;-0,00730207532667496;41,9148366589294;-0,00755085361408506;7178,125;0,0255074706827792;9634,375;0,0408788893690579;21477;0,067555868525152
"103";"2016";"Honorários-Outros";19950;NA;6650;NA;6650;NA;6650;NA;0;NA;0;NA;0;NA;0;NA;19950;NA;3;NA;3;NA;3;NA
"104";"2017";"Honorários-Outros";8605;-0,568671679197995;5432,5;-0,183082706766917;5432,5;-0,183082706766917;5432,5;-0,183082706766917;0;NA;0;NA;0;NA;0;NA;8605;-0,568671679197995;2,5;-0,166666666666667;2,5;-0,166666666666667;2,5;-0,166666666666667
"105";"2016";"Honorários-PATOLOGIA CLÍNICA";2231,6;NA;1946,6;NA;1861,6;NA;1861,6;NA;0,2;NA;0,2;NA;0,2;NA;0,2;NA;2231,6;NA;1,2;NA;1,4;NA;1,4;NA
"106";"2017";"Honorários-PATOLOGIA CLÍNICA";3018,75;0,352728983688833;1848,75;-0,0502671324360423;1825,625;-0,0193247743876235;1435,625;-0,228821981091534;0,75;2,75;0,5;1,5;0,5;1,5;0,4175;1,0875;1848,75;-0,171558523032802;1,25;0,0416666666666667;1,5;0,0714285714285715;1,75;0,25
"107";"2017";"Honorários-PSIQUIATRIA";9600;NA;9600;NA;9600;NA;9600;NA;6;NA;6;NA;6;NA;6;NA;1600;NA;1;NA;1;NA;1;NA
"108";"2014";"Honorários-QUIMIOTERAPIA DO CÂNCER (CANCEROLOGIA)";50484,7966666667;NA;27,4266666666667;NA;17,4308333333333;NA;17,2166666666667;NA;2936,75;NA;1,595;NA;1,015;NA;1,00166666666667;NA;17,1936421122269;NA;1837,66666666667;NA;2894,5;NA;2930,58333333333;NA
"109";"2015";"Honorários-QUIMIOTERAPIA DO CÂNCER (CANCEROLOGIA)";56809,3733333333;0,125276857276965;30,5908333333333;0,11536825473991;19,965;0,145384137304587;19,7625;0,147870280735719;2874,41666666667;-0,0212252773757827;1,54916666666667;-0,028735632183906;1,01083333333333;-0,00410509031199013;1,00166666666667;0;19,7406729490821;0,148137946586892;1854,66666666667;0,00925086159985487;2842,91666666667;-0,017821155064201;2872,08333333333;-0,0199618960957716
"110";"2016";"Honorários-QUIMIOTERAPIA DO CÂNCER (CANCEROLOGIA)";62282,995;0,0963506785147904;31,5416666666667;0,0310822958947419;20,5558333333333;0,0295934552132883;20,3108333333333;0,0277461522243289;3044,58333333333;0,0592004174760071;1,545;-0,00268961807423559;1,00666666666667;-0,00412201154162573;0,995833333333333;-0,00582362728785724;20,4282980076776;0,0348329087042331;1969,75;0,0620506829618961;3025,66666666667;0,0642825736479554;3062,41666666667;0,0662701291164975
"111";"2017";"Honorários-QUIMIOTERAPIA DO CÂNCER (CANCEROLOGIA)";70227,575;0,127556165210103;32,98125;0,0456406869220598;21,29125;0,0357765435602239;21,04875;0,0363311861486087;3314;0,0884904885726029;1,55625;0,00728155339805824;1,00375;-0,00289735099338079;0,99375;-0,00209205020920468;21,1920292209085;0,0373859443867455;2127,75;0,0802132250285569;3298,5;0,0901729646358917;3336,75;0,0895806688617365
"112";"2014";"Honorários-RADIODIAGNÓSTICO";514764,58;NA;84,45;NA;79,7466666666667;NA;78,1466666666667;NA;6415,25;NA;1,0525;NA;0,9925;NA;0,974166666666667;NA;80,3199696257192;NA;6088,08333333333;NA;6448,5;NA;6580,58333333333;NA
"113";"2015";"Honorários-RADIODIAGNÓSTICO";558895,46;0,0857302186564583;91,08;0,0785079928952042;86,125;0,0799824444072893;84,0541666666667;0,0755950349769663;6586,16666666667;0,0266422456906075;1,07333333333333;0,0197941409342802;1,01416666666667;0,0218303946263677;0,991666666666667;0,0179640718562875;84,8547028432828;0,056458353242598;6128,66666666667;0,00666602789602739;6481,91666666667;0,00518208368871361;6641,58333333333;0,00926969493585929
"114";"2016";"Honorários-RADIODIAGNÓSTICO";586485,299166667;0,0493649369895885;92,7525;0,018362977602108;87,9608333333333;0,0213159167876145;85,5058333333333;0,0172706092301583;6840,91666666667;0,038679555634284;1,08166666666667;0,00776397515528591;1,02666666666667;0,0123253903040262;0,9975;0,00588235294117616;85,7483793193186;0,0105318437999403;6320,5;0,0313009898836066;6667;0,0285537971021941;6859,75;0,0328485928305253
"115";"2017";"Honorários-RADIODIAGNÓSTICO";546211,70125;-0,068669407355805;93,2725;0,00560631788900564;88,28375;0,00367114151184751;86,14125;0,00743126687263091;6324,125;-0,0755442131293325;1,08125;-0,000385208012329795;1,02125;-0,00527597402597721;0,99875;0,00125313283208017;86,3527685115815;0,00704840367900382;5855,875;-0,0735107981963452;6186,25;-0,0721088945552722;6340;-0,0757680673493932
"116";"2014";"Honorários-RADIOTERAPIA";573942,553333333;NA;4050,53416666667;NA;437,746666666667;NA;371,515;NA;9045,91666666667;NA;64,0125;NA;6,89583333333333;NA;5,85583333333333;NA;63,4223185319708;NA;140,5;NA;1305;NA;1535,41666666667;NA
"117";"2015";"Honorários-RADIOTERAPIA";813208,768333333;0,416881817893436;5279,29083333333;0,303356697192817;541,915;0,237964880752946;432,809166666667;0,164984365817442;10841,75;0,198524196000036;70,4141666666667;0,10000650914535;7,21666666666667;0,0465256797583091;5,76666666666667;-0,015226981642236;75,0806715657547;0,183820984530974;153,333333333333;0,0913404507710534;1505,16666666667;0,153384418901663;1879,75;0,224260515603797
"118";"2016";"Honorários-RADIOTERAPIA";816316,73;0,00382184967463739;5751,84333333333;0,0895106018816606;544,6175;0,00498694444700735;421,669166666667;-0,0257388263880732;10984,8333333333;0,0131974389128415;77,6116666666667;0,102216646744855;7,34083333333333;0,0172055427251722;5,68833333333333;-0,0135838150289029;74,1841492564619;-0,0119407870307559;141,333333333333;-0,0782608695652176;1492,41666666667;-0,00847082272173622;1936,16666666667;0,0300128563195478
"119";"2017";"Honorários-RADIOTERAPIA";1043245,03;0,277990504984505;6610,675;0,149314161894767;588,125;0,0798863422493769;449,3925;0,0657466457708739;14042,375;0,278342108058084;89,06875;0,147620632636845;7,9175;0,0785560222499722;6,0475;0,0631409317316151;74,3459492938309;0,00218105941755356;157,75;0,116155660377361;1775,625;0,189764922664579;2324;0,200309890677453
"120";"2014";"Honorários-TOMOGRAFIA COMPUTADORIZADA";56025;NA;1886,31166666667;NA;1832,10666666667;NA;1832,10666666667;NA;12,0833333333333;NA;0,453333333333333;NA;0,444166666666667;NA;0,444166666666667;NA;4593,30638111888;NA;28,9166666666667;NA;30;NA;30;NA
"121";"2015";"Honorários-TOMOGRAFIA COMPUTADORIZADA";50953,5333333333;-0,0905214933809318;2030,1;0,0762272406380334;2015,77083333333;0,100247529255935;2015,77083333333;0,100247529255935;13;0,0758620689655202;0,541666666666667;0,194852941176472;0,539166666666667;0,213883677298311;0,539166666666667;0,213883677298311;3962,05168665757;-0,137429259466803;24,6666666666667;-0,146974063400576;24,9166666666667;-0,169444444444443;24,9166666666667;-0,169444444444443
"122";"2016";"Honorários-TOMOGRAFIA COMPUTADORIZADA";66578;0,306641475959143;2341,61416666667;0,153447695515822;2341,61416666667;0,161647012619246;2328,17916666667;0,154982068480837;18,1666666666667;0,3974358974359;0,6525;0,204615384615384;0,6525;0,210200927357032;0,65;0,205564142194744;3772,36532647429;-0,0478757914294907;27,5833333333333;0,11824324324324;27,5833333333333;0,107023411371235;27,75;0,113712374581938
"123";"2017";"Honorários-TOMOGRAFIA COMPUTADORIZADA";85959,2;0,291105169875935;2791,66;0,192194700450578;2791,66;0,192194700450578;2791,66;0,199074383951692;24;0,32110091743119;0,78125;0,197318007662835;0,78125;0,197318007662835;0,78125;0,201923076923077;3597,92593352884;-0,0462413838132915;30,75;0,114803625377645;30,75;0,114803625377645;30,75;0,108108108108108
"124";"2014";"Honorários-ULTRA-SONOGRAFIA";79,774;NA;60,808;NA;60,808;NA;60,808;NA;1,1;NA;0,925;NA;0,925;NA;0,925;NA;72,762;NA;1,5;NA;1,5;NA;1,5;NA
"125";"2015";"Honorários-ULTRA-SONOGRAFIA";112,21;0,406598641161281;64,12;0,0544665175634786;64,12;0,0544665175634786;64,12;0,0544665175634786;1,75;0,590909090909091;1;0,081081081081081;1;0,081081081081081;1;0,081081081081081;64,12;-0,118770786949232;1,75;0,166666666666667;1,75;0,166666666666667;1,75;0,166666666666667
"126";"2016";"Honorários-ULTRA-SONOGRAFIA";495,81;3,41859014348097;137,11125;1,13835386774797;137,11125;1,13835386774797;137,11125;1,13835386774797;3,125;0,785714285714286;1;0;1;0;1;0;137,109166666667;1,13832137658557;3,125;0,785714285714286;3,125;0,785714285714286;3,125;0,785714285714286
"127";"2017";"Honorários-ULTRA-SONOGRAFIA";1197,66;1,41556241302112;200,31875;0,460994265605484;200,31875;0,460994265605484;200,31875;0,460994265605484;5,875;0,88;1,05;0,05;1,05;0,05;1,05;0,05;194,743212121212;0,420351511541617;5,875;0,88;5,875;0,88;5,875;0,88
"128";"2014";"Honorários-UROLOGIA";54832,7258333333;NA;49,2266666666667;NA;43,7766666666667;NA;40,0008333333333;NA;1342;NA;1,205;NA;1,07083333333333;NA;0,979166666666667;NA;40,8738987734808;NA;1113,41666666667;NA;1252,08333333333;NA;1370,58333333333;NA
"129";"2015";"Honorários-UROLOGIA";66404,72;0,211041745432104;55,435;0,126117280606716;49,81;0,137820756872001;45,9575;0,148913564300745;1434,25;0,0687406855439642;1,1975;-0,00622406639004155;1,07583333333333;0,00466926070038923;0,994166666666667;0,0153191489361702;46,2967569982487;0,13267288875037;1196,83333333333;0,0749195419504467;1332,08333333333;0,063893510815308;1444,5;0,0539308080501028
"130";"2016";"Honorários-UROLOGIA";73612,5108333333;0,108543351034886;55,7866666666667;0,0063437659721601;49,7291666666667;-0,00162283343371416;46,1425;0,0040254583038676;1602,66666666667;0,117424902678522;1,21166666666667;0,0118302018093278;1,07916666666667;0,00309837335399522;1,00083333333333;0,00670578373847068;46,0708598858285;-0,00487932907328156;1320,33333333333;0,103188970895419;1482,66666666667;0,113043478260875;1600,83333333333;0,108226606668972
"131";"2017";"Honorários-UROLOGIA";75884,5225;0,030864477259997;54,15125;-0,0293155473231363;47,81;-0,0385923753665695;43,39125;-0,0596250744974806;1750,375;0,0921641014975019;1,24875;0,0306052269601072;1,10125;0,0204633204633174;1,00125;0,000416319733558765;43,4181528859974;-0,0575788471585935;1401,25;0,0612850290330751;1588,5;0,0713803956834509;1751,625;0,0941957313899033
"132";"2014";"SADT-ALERGOLOGIA";46156,3116666667;NA;69,7741666666667;NA;68,3883333333333;NA;20,8416666666667;NA;8847,41666666667;NA;13,4233333333333;NA;13,1558333333333;NA;4,0075;NA;5,20088752344323;NA;658,25;NA;671,666666666667;NA;2206,41666666667;NA
"133";"2015";"SADT-ALERGOLOGIA";60270,0641666667;0,305781636148209;95,5958333333333;0,370074884448637;92,4791666666667;0,352265249920796;27,5108333333333;0,319992003198717;10579,5;0,19577277736439;16,8116666666667;0,25242115718898;16,2625;0,236143662507129;4,83416666666667;0,206279891869412;5,69004989211976;0,0940536334369104;630;-0,0429168249145461;651,083333333333;-0,0306451612903235;2188,75;-0,00800694942780683
"134";"2016";"SADT-ALERGOLOGIA";57051,3433333333;-0,0534049677536856;83,8908333333333;-0,122442575077366;78,095;-0,155539535931516;24,32;-0,115984612122496;8489,41666666667;-0,19755974604975;12,525;-0,254981659561814;11,7675;-0,276402767102229;3,61916666666667;-0,251335976555766;7,18263010099749;0,262314081102316;682,833333333333;0,0838624338624334;741,666666666667;0,139127095865866;2353,75;0,0753854940034266
"135";"2017";"SADT-ALERGOLOGIA";50146,68375;-0,121025363819946;75,90625;-0,0951782574576083;63,1525;-0,191337473589858;20,79625;-0,144891036184211;6786,25;-0,20062234350613;10,26;-0,180838323353293;8,535;-0,274697259400892;2,805;-0,224959705272854;7,44956950355772;0,0371645760406288;659,5;-0,0341713448865019;796,75;0,0742696629213479;2410,375;0,0240573552841211
"136";"2015";"SADT-ANGIOLOGIA - CIRURGIA VASCULAR E LINFÁTICA";3900;NA;3900;NA;3900;NA;3900;NA;0;NA;0;NA;0;NA;0;NA;3900;NA;1;NA;1;NA;1;NA
"137";"2017";"SADT-CARDIOLOGIA";266,67;NA;266,67;NA;266,67;NA;266,67;NA;1;NA;1;NA;1;NA;1;NA;266,67;NA;1;NA;1;NA;1;NA
"138";"2014";"SADT-CARDIOLOGIA SADT";39,2;NA;39,2;NA;39,2;NA;39,2;NA;1;NA;1;NA;1;NA;1;NA;39,2;NA;1;NA;1;NA;1;NA
"139";"2014";"SADT-CIRURGIA DE CABEÇA E PESCOÇO";4799,4;NA;4799,4;NA;391,95;NA;391,95;NA;15;NA;15;NA;1,225;NA;1,225;NA;319,96;NA;1;NA;10,5;NA;10,5;NA
"140";"2014";"SADT-ENDOSCOPIA DIGESTIVA";3900;NA;3900;NA;3900;NA;3900;NA;0;NA;0;NA;0;NA;0;NA;3900;NA;1;NA;1;NA;1;NA
"141";"2015";"SADT-ENDOSCOPIA DIGESTIVA";4650;0,192307692307692;3305;-0,152564102564103;3305;-0,152564102564103;3305;-0,152564102564103;0;NA;0;NA;0;NA;0;NA;4650;0,192307692307692;1,8;0,8;1,8;0,8;1,8;0,8
"142";"2016";"SADT-ENDOSCOPIA DIGESTIVA";4900;0,0537634408602151;2983,334;-0,0973270801815432;2983,334;-0,0973270801815432;2983,334;-0,0973270801815432;0,2;Inf;0,1;Inf;0,1;Inf;0,1;Inf;4900;0,0537634408602151;2;0,111111111111111;2;0,111111111111111;2;0,111111111111111
"143";"2017";"SADT-ENDOSCOPIA DIGESTIVA";6750;0,377551020408163;3375;0,131284663400075;3375;0,131284663400075;3375;0,131284663400075;0,5;1,5;0,25;1,5;0,25;1,5;0,25;1,5;6750;0,377551020408163;2;0;2;0;2;0
"144";"2014";"SADT-GENÉTICA";3539,33333333333;NA;136,663333333333;NA;136,663333333333;NA;136,275833333333;NA;23,5833333333333;NA;0,923333333333333;NA;0,923333333333333;NA;0,92;NA;148,126493384183;NA;25,6666666666667;NA;25,6666666666667;NA;25,75;NA
"145";"2015";"SADT-GENÉTICA";5463,51666666667;0,54365699755133;156,225;0,143137637503357;155,1525;0,135289885119152;154,824166666667;0,136108750022937;33,25;0,409893992932864;0,956666666666667;0,0361010830324917;0,95;0,0288808664259931;0,9475;0,0298913043478261;162,64575105161;0,0980193167050114;34,5;0,344155844155842;34,75;0,353896103896102;34,8333333333333;0,352750809061487
"146";"2016";"SADT-GENÉTICA";6541,56666666667;0,197317966755234;188,329166666667;0,205499546594124;187,869166666667;0,21086780210868;187,869166666667;0,213435671649021;34,3333333333333;0,0325814536340842;0,991666666666667;0,0365853658536586;0,989166666666667;0,041228070175439;0,989166666666667;0,0439753737906775;190,239234642175;0,16965388528231;34,6666666666667;0,0048309178743971;34,75;0;34,75;-0,00239234449760671
"147";"2017";"SADT-GENÉTICA";7917,95;0,210405764164547;188,995;0,00353547644859228;188,995;0,0059926455911232;188,995;0,0059926455911232;41,25;0,201456310679613;0,98625;-0,00546218487394998;0,98625;-0,00294860994102815;0,98625;-0,00294860994102815;191,713400248457;0,00774900934107927;41,875;0,207932692307691;41,875;0,205035971223022;41,875;0,205035971223022
"148";"2014";"SADT-HEMOTERAPIA";2210,8;NA;13,8975;NA;13,6825;NA;6,96083333333333;NA;314,833333333333;NA;1,98166666666667;NA;1,94833333333333;NA;0,994166666666667;NA;7,03515876780888;NA;159,416666666667;NA;162,083333333333;NA;318,166666666667;NA
"149";"2015";"SADT-HEMOTERAPIA";2683,36666666667;0,213753693987095;13,5491666666667;-0,0250644600347761;13,2075;-0,0347158779462817;7,205;0,0350772177660726;376,083333333333;0,194547379565908;1,86;-0,0613961312026929;1,81166666666667;-0,0701454234388332;0,984166666666667;-0,0100586756077117;7,3429275146587;0,0437472354224745;197,083333333333;0,236278097229478;202,833333333333;0,251413881748072;376,833333333333;0,184389732844419
"150";"2016";"SADT-HEMOTERAPIA";2707,50833333333;0,00899678264866027;13,0066666666667;-0,0400393628144412;12,4475;-0,0575430626537952;6,70083333333333;-0,0699745547073796;386,583333333333;0,0279193441169954;1,8625;0,00134408602150535;1,78166666666667;-0,0165593376264949;0,955833333333333;-0,0287891617273504;7,03749000270597;-0,0415961496750424;210,083333333333;0,0659619450317126;220;0,0846343467543157;403,833333333333;0,0716497125165857
