"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ITS"
"1012";594481;"HOSPITAL PORTUGUES";84404069;"Reoperação De Glandula Tireóide ( Honorário Cirurgião)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;5470,38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2735,19;NA;NA;NA;NA;1;1;0;2735,19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;5470,38;""
"1013";594481;"HOSPITAL PORTUGUES";28050738;"T3 (Triiodotironina)(Rie)";1;1;0;14,3;62;62;0;886,6;59;58;0;829,4;54;57;0;815,1;74;74;0;1058,2;48;47;0;672,1;59;57;0;815,1;57;60;0;858;56;57;0;815,1;58;58;14,3;829,4;53;53;0;757,9;52;53;0;757,9;56;55;28,6;786,5;47;50;0;715;44;45;0;643,5;59;59;0;843,7;51;52;0;743,6;44;43;0;614,9;40;40;0;572;38;38;0;543,4;379;382;28,6;5462,6;""
"1014";594481;"HOSPITAL PORTUGUES";27781;"TOPIRAMATO - GENERICO - 100 mg. bl. 60 cprs. rev.";3;44;0;194,48;3;240;0;1060,8;7;312;0;1379,04;5;234;0;1034,28;5;149;0;658,58;4;228;0;1007,76;6;226;0;998,92;4;216;0;954,72;2;18;0;79,56;4;71;0;313,82;5;119;0;525,98;3;58;0;256,36;5;60;0;265,2;6;117;0;517,14;4;49;0;216,58;4;193;0;853,06;6;242;0;1069,64;5;245;0;1082,9;4;184;0;813,28;5;144;0;636,48;39;1234;0;5454,28;""
"1015";594481;"HOSPITAL PORTUGUES";219073;"SIMBIOTICO - Sache";NA;NA;NA;NA;1;2;0;0;2;11;0;53,69;6;55;0;421,85;6;42;0;260,78;4;29;0;222,43;7;53;0;406,51;4;41;0;314,47;6;36;0;276,12;8;64;0;490,88;9;66;0;506,22;11;73;0;559,91;12;90;0;690,3;14;93;0;713,31;9;31;0;237,77;22;164;0;1257,88;14;105;0;805,35;14;101;0;774,67;12;82;0;628,94;9;45;0;345,15;106;711;0;5453,37;""
"1016";594481;"HOSPITAL PORTUGUES";84303979;"Colectomia Total Por Videolaparoscopia - Hm Cirurgia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2724,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2724,48;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2724,48;NA;NA;NA;NA;1;1;0;2724,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;5448,96;""
"1017";594481;"HOSPITAL PORTUGUES";17737;"PAMIDRONATO - GENERICO - 90 mg. 1 FA vd. x 1 amps. plast. dil. x 10 ml";NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;678,85;NA;NA;NA;NA;1;1;0;678,85;NA;NA;NA;NA;1;1;0;678,85;1;1;0;678,85;3;3;0;2036,55;1;2;0;1357,7;NA;NA;NA;NA;7;8;0;5430,8;""
"1018";594481;"HOSPITAL PORTUGUES";23020245;"Hemostasia Em Esofago Estomago Ou Duodeno(Patologia Não Varicosa)";NA;NA;NA;NA;1;1;0;104;6;6;0;936;6;6;0;728;3;4;0;520;5;6;0;728;3;3;0;416;5;4;0;520;4;3;104;416;2;2;0;416;2;2;0;416;2;2;0;208;3;3;0;520;3;3;0;624;5;5;0;520;1;1;0;104;6;6;0;936;3;3;0;520;5;7;0;832;7;9;0;1352;33;37;0;5408;""
"1019";594481;"HOSPITAL PORTUGUES";17726;"FLUMAZENIL - GENERICO amp.";2;10;0;212,7;3;3;0;319,08;1;1;0;106,36;9;9;0;957,24;7;6;0;638,16;2;2;0;212,72;5;5;0;531,8;5;5;0;531,8;NA;NA;NA;NA;7;7;0;819,21;3;3;0;351,09;5;4;0;468,12;8;9;0;1053,27;7;7;0;819,21;9;9;0;1053,27;9;10;0;1170,3;8;8;0;936,24;2;2;0;234,06;1;1;0;117,03;NA;NA;NA;NA;44;46;0;5383,38;""
"1020";594481;"HOSPITAL PORTUGUES";83909059;"Retirada De Cateter De Longa Permanencia Por Cirurgião Vascular - Proc Associado - Hm Equipe";1;1;0;171,28;3;3;0;734,04;4;4;0;978,72;3;3;0;734,04;2;2;0;489,36;NA;NA;NA;NA;2;3;0;734,04;5;5;0;1223,4;3;3;0;734,04;3;4;0;978,72;3;3;0;734,04;2;2;0;489,36;2;2;0;489,36;2;2;0;489,36;4;4;0;978,72;1;1;0;244,68;3;3;0;734,04;1;1;0;244,68;7;8;0;1957,44;1;1;0;244,68;21;22;0;5382,96;""
"1021";594481;"HOSPITAL PORTUGUES";43080162;"Herniorrafia Umbilical";NA;NA;NA;NA;3;6;0;483,34;7;13;0;1728,87;1;2;0;109,85;4;8;0;790,92;2;3;0;338;1;2;0;109,85;2;4;0;461,37;2;4;0;659,1;2;4;0;329,55;4;7;0;567,84;3;6;0;439,4;4;8;0;900,77;3;6;0;637,13;5;10;0;746,98;1;2;0;307,58;4;8;0;790,92;3;6;0;659,1;2;4;0;219,7;6;12;0;1120,47;28;56;0;5382,65;""
"1022";594481;"HOSPITAL PORTUGUES";17185;"CLORIDRATO  DE  DOXORRUBICINA  -  GENERI - 50 mg. FA";NA;NA;NA;NA;2;4;0;417,92;2;4;0;417,92;NA;NA;NA;NA;6;13;0;1180,51;4;8;0;835,84;NA;NA;NA;NA;3;6;0;626,88;1;1;0;104,48;3;5;0;527,2;2;4;0;421,76;2;6;0;632,64;2;5;0;527,2;3;11;0;1159,84;3;6;0;632,64;3;5;0;527,2;5;11;0;1159,84;2;4;0;421,76;2;4;0;421,76;3;5;0;527,2;23;51;0;5377,44;""
"1023";594481;"HOSPITAL PORTUGUES";30040019;"Dispensação De Medicamento Antineoplásico Oral  - (Ambul)";65;84;0;873,6;67;72;0;748,8;66;75;0;780;48;49;0;509,6;63;84;0;873,6;63;73;0;759,2;29;28;0;291,2;61;82;0;852,8;61;72;0;748,8;52;56;0;582,4;54;57;0;592,8;45;44;0;457,6;48;55;20,8;572;59;84;10,4;873,6;56;61;0;634,4;65;71;0;738,4;61;69;0;717,6;59;64;0;665,6;49;50;0;520;59;63;0;655,2;456;517;31,2;5376,8;""
"1024";594481;"HOSPITAL PORTUGUES";167675;"DRENO BLAKE 24FR HUBLESS S/TROCARTE 2234";1;1;0;215,04;1;7;0;1505,28;1;1;0;215,04;1;1;0;215,04;1;1;0;215,04;1;1;0;145,4;NA;NA;NA;NA;4;3;0;645,12;6;7;0;1376,21;1;2;0;430,08;3;3;0;645,12;2;2;0;325,97;7;9;0;1935,36;NA;NA;NA;NA;4;4;0;860,16;1;1;0;215,04;4;4;0;860,16;NA;NA;NA;NA;1;2;0;430,08;4;5;0;1075,2;21;25;0;5376;""
"1025";594481;"HOSPITAL PORTUGUES";153673;"SONDA ENTERAL NASAL PAED CH6,5 FREKA BR7980961";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;463,72;6;5;0;1159,3;3;4;0;927,44;2;2;0;463,72;3;4;0;927,44;4;4;0;927,44;4;4;0;927,44;4;4;0;927,44;1;1;0;231,86;NA;NA;NA;NA;21;23;0;5332,78;""
"1026";594481;"HOSPITAL PORTUGUES";84303249;"Enterectomia Segmentar Aberta ( Convencional) - Hm Equipe";NA;NA;NA;NA;1;1;0;760,32;1;1;0;760,32;1;1;0;760,32;NA;NA;NA;NA;1;1;0;760,32;2;3;0;2280,96;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;760,32;NA;NA;NA;NA;3;2;0;1520,64;1;1;0;760,32;NA;NA;NA;NA;1;1;0;760,32;NA;NA;NA;NA;1;1;0;760,32;1;1;0;760,32;NA;NA;NA;NA;2;3;0;2280,96;6;7;0;5322,24;""
"1027";594481;"HOSPITAL PORTUGUES";28050711;"T4 (Tiroxina Livre), T-4 Neonatal";1;2;0;28,6;29;29;0;414,7;31;31;0;443,3;55;56;0;800,8;45;46;0;657,8;42;42;0;600,6;44;45;0;643,5;46;46;0;657,8;41;40;14,3;572;33;33;0;471,9;32;33;0;471,9;33;31;0;443,3;40;40;28,6;572;40;40;0;572;45;45;0;643,5;42;43;0;614,9;47;48;0;686,4;37;38;0;543,4;78;78;0;1115,4;40;40;0;572;369;372;28,6;5319,6;""
"1028";594481;"HOSPITAL PORTUGUES";217986;"DELIVERY CATHETER NEURON";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5310;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5310;""
"1029";594481;"HOSPITAL PORTUGUES";11709;"TISSEEL LYO 10 ml (Kit 2 FA  po liof + 2 FA dil x 5ml + aplic)";NA;NA;NA;NA;1;2;0;4958,54;NA;NA;NA;NA;1;1;0;2479,27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1212,72;1;1;0;2652,75;NA;NA;NA;NA;1;1;0;2652,75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2652,75;NA;NA;NA;NA;2;2;0;5305,5;""
"1030";594481;"HOSPITAL PORTUGUES";217530;"SUCCINATO SODICO DE METILPREDNISOLONA 500MG SOL INJ";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;23,15;2;7;0;162,05;3;15;0;347,25;1;2;0;46,3;1;6;0;138,9;6;34;0;787,1;3;10;0;386,69;4;24;0;1087,68;1;6;0;271,92;2;10;0;453,2;2;8;0;362,56;2;12;0;543,84;3;18;0;815,76;1;6;0;271,92;5;22;0;997,04;2;16;0;725,12;2;20;0;906,4;3;15;0;679,8;20;117;0;5302,44;""
"1031";594481;"HOSPITAL PORTUGUES";27378;"PROSTOKOS 200MCG - 1 Comprimido";NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;123,48;3;6;0;185,22;1;4;0;123,48;6;26;0;802,62;4;24;0;740,88;3;10;0;308,7;1;4;0;123,48;NA;NA;NA;NA;9;35;0;1080,45;4;40;0;1234,8;5;20;0;617,4;6;23;0;710,01;3;8;0;246,96;1;4;0;123,48;10;40;0;1234,8;8;40;0;1234,8;2;8;0;246,96;9;27;0;833,49;44;170;0;5247,9;""
"1032";594481;"HOSPITAL PORTUGUES";85212249;"Amputação Suprapatelar -  Hm Equipe";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1305,73;1;1;0;1305,73;1;1;0;1305,73;NA;NA;NA;NA;1;1;0;1305,73;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;3917,19;NA;NA;NA;NA;2;2;0;2611,46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1305,73;1;1;0;1305,73;2;2;0;2611,46;NA;NA;NA;NA;4;4;0;5222,92;""
"1033";594481;"HOSPITAL PORTUGUES";84305149;"Derivação Bileo-Digestiva (Procedimento Principal) - Hm Cirurgia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;863,28;1;1;0;863,28;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;1726,56;1;1;0;863,28;NA;NA;NA;NA;1;1;0;863,28;NA;NA;NA;NA;2;2;0;1726,56;NA;NA;NA;NA;2;2;0;1726,56;1;1;0;863,28;1;1;0;863,28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;0;5179,68;""
"1034";594481;"HOSPITAL PORTUGUES";17090;"PREDNISONA - GENERICO - 20 mg. 1 bl. x 10 cprs.";4;29;0;35,09;23;268;0;324,28;46;392;0;474,32;45;489;0;591,69;40;393;0;475,53;36;275;0;332,75;39;230;0;278,3;33;445;0;538,45;23;228;0;275,88;44;400;0;484;32;363;0;439,23;39;493;0;596,53;33;410;0;496,1;34;336;0;406,56;55;400;0;484;37;383;0;463,43;56;802;0;970,42;42;655;0;792,55;51;753;0;911,13;45;535;0;647,35;353;4274;0;5171,54;""
"1035";594481;"HOSPITAL PORTUGUES";83910027;"Trombectomia Ou Embolectomia Arterial - Procedimento  Associado - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;730;1;1;0;730;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;730;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;730;1;1;0;730;2;1;-730;730;1;1;0;730;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;730;1;2;0;1460;2;2;0;1460;7;7;-730;5110;""
"1036";594481;"HOSPITAL PORTUGUES";218541;"PROTESE REVISAO AUMENTO FEMURAL DISTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;1;1;0;5109,46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5109,46;NA;NA;NA;NA;1;1;0;5109,46;""
"1037";594481;"HOSPITAL PORTUGUES";84404037;"Tireoidectomia Parcial - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5064,19;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5064,19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5064,19;""
"1038";594481;"HOSPITAL PORTUGUES";217957;"BRILINTA 90 MG CPR REV";1;12;0;53,76;5;44;0;197,12;6;63;0;282,24;9;85;0;380,8;8;57;0;255,36;6;89;0;398,72;23;185;0;828,8;19;207;0;927,36;10;119;0;533,12;16;154;0;689,92;9;102;0;456,96;17;155;0;694,4;11;60;0;268,8;12;152;0;680,96;21;203;0;909,44;13;196;0;878,08;21;245;0;1097,6;12;76;0;340,48;15;109;0;488,32;10;88;0;394,24;115;1129;0;5057,92;""
"1039";594481;"HOSPITAL PORTUGUES";34010254;"Angiotomografia de Aorta Abdominal";NA;NA;NA;NA;1;1;0;231,65;3;3;0;694,95;2;2;0;403,57;3;3;0;575,49;3;2;0;403,57;1;1;0;231,65;7;7;0;1442,36;5;5;0;998,97;4;4;0;827,05;3;3;0;635,22;1;1;0;231,65;NA;NA;NA;NA;4;4;0;886,78;4;4;0;926,6;3;3;0;694,95;1;1;0;231,65;4;4;0;926,6;3;3;0;694,95;3;3;0;694,95;22;22;0;5056,48;""
"1040";594481;"HOSPITAL PORTUGUES";22080;"CLORETO DE SODIO - 20% amp. 10 ml.";25;181;0;139,37;45;291;0;224,07;107;888;0;683,76;136;1348;0;1037,96;82;704;0;542,08;97;761;0;585,97;117;1071;0;823,1;112;1068;0;820,78;94;952;0;728,76;104;909;0;699,93;82;685;0;527,45;95;657;0;502,15;91;725;0;558,25;79;756;0;582,12;101;828;0;637,56;93;858;0;660,66;112;1156;0;890,12;82;937;0;721,49;80;631;0;485,87;84;622;0;478,94;722;6513;0;5015,01;""
"1041";594481;"HOSPITAL PORTUGUES";18585;"ANASTROZOL - GENERICO - 1  mg cpr  rev";1;30;0;353,4;1;30;0;353,4;2;37;0;435,86;3;64;0;753,92;2;60;0;706,8;2;60;0;706,8;1;30;0;353,4;2;90;0;1060,2;3;77;0;947,72;2;60;0;771;1;30;0;385,5;1;30;0;385,5;NA;NA;NA;NA;1;60;0;771;1;30;0;385,5;1;30;0;385,5;1;60;0;771;3;90;0;1156,5;3;90;0;1156,5;1;30;0;385,5;11;390;0;5011,5;""
"1042";594481;"HOSPITAL PORTUGUES";217590;"PARAFUSO CANULADO 7.5 TITANIO ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;998;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;1996;NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;2994;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;5;0;4990;""
"1043";594481;"HOSPITAL PORTUGUES";85214039;"Amputação De Perna - Infrapatelar - Hm Equipe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;991,64;1;1;0;991,64;1;1;0;991,64;NA;NA;NA;NA;1;1;0;991,64;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;991,64;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;991,64;2;2;0;1983,28;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;991,64;5;5;0;4958,2;""
"1044";594481;"HOSPITAL PORTUGUES";84802077;"Amputação Trans Metacarpiana Ou Metatarsiana  - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2478;NA;NA;NA;NA;2;1;0;1109,33;NA;NA;NA;NA;1;1;0;2478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2478;NA;NA;NA;NA;2;2;0;4956;""
"1045";594481;"HOSPITAL PORTUGUES";84301909;"Esofagectomia Por Videolaparoscopia - Hm Cirurgia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4951,58;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4951,58;""
"1046";594481;"HOSPITAL PORTUGUES";217047;"CINTILOGRAFIA COM GALIO 67";1;1;0;493,78;3;3;0;1481,34;3;3;0;1481,34;3;4;0;1975,12;NA;NA;NA;NA;3;3;0;1481,34;NA;NA;NA;NA;4;4;0;1975,12;1;1;0;493,78;5;5;0;2468,9;2;2;0;987,56;2;2;0;987,56;2;2;0;987,56;3;3;0;1481,34;2;2;0;987,56;1;1;0;493,78;NA;NA;NA;NA;1;1;0;493,78;1;1;0;493,78;NA;NA;NA;NA;10;10;0;4937,8;""
"1047";594481;"HOSPITAL PORTUGUES";122135;"CATETER PESCADOR C/LACO VARIAVEL TEXAN IDEV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4910,69;1;1;0;4910,69;""
"1048";594481;"HOSPITAL PORTUGUES";194191;"KIT AMPLATZ GOOSE NECK 15MM 120CM GN1500";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4910,69;1;1;0;4910,69;""
"1049";594481;"HOSPITAL PORTUGUES";194199;"KIT AMPLATZ GOOSE NECK 35MM 120CM GN3500";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4910,69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4910,69;""
"1050";594481;"HOSPITAL PORTUGUES";28060083;"Anticorpos Contra Hepatite B - Hbsac (Anti-Antigeno De Superfície) - Elisa";19;19;0;334,4;49;49;0;862,4;52;52;0;915,2;41;42;0;739,2;39;40;0;704;66;67;0;1179,2;49;51;17,6;897,6;42;42;17,6;739,2;39;41;0;721,6;33;33;0;580,8;38;39;0;686,4;67;66;0;1161,6;47;47;0;827,2;39;39;0;686,4;28;25;0;440;22;22;17,6;387,2;25;25;0;440;65;67;0;1179,2;23;22;0;387,2;29;31;0;545,6;278;278;17,6;4892,8;""
"1051";594481;"HOSPITAL PORTUGUES";128016;"AGULHA P/ESCLEROSE INTERJECT 25GX4MM 240CM 1836";NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;365,8;1;1;0;0;2;2;0;365,8;2;2;0;731,6;3;3;0;1097,4;6;5;0;1463,2;2;2;0;365,8;2;2;0;731,6;1;0;0;0;2;2;0;490,8;3;3;0;490,8;1;1;0;365,8;2;2;0;365,8;1;1;0;365,8;2;2;0;731,6;2;2;0;731,6;4;5;0;1463,2;2;2;0;365,8;17;18;0;4880,4;""
"1052";594481;"HOSPITAL PORTUGUES";33012431;"DOPPLER COLORIDO DE ÓRGÃO OU ESTRUTURA ISOLADA (NÃO INCLUI USG DO ÓRGÃO)";3;3;0;231,21;NA;NA;NA;NA;2;2;0;154,14;3;3;0;231,21;3;3;0;231,21;8;7;0;539,49;7;7;0;539,49;9;9;0;693,63;6;7;0;539,49;14;14;0;1078,98;9;10;0;770,7;15;15;0;1156,05;12;11;0;847,77;7;7;0;539,49;10;10;0;770,7;4;4;0;308,28;10;10;0;770,7;8;9;0;693,63;3;3;0;231,21;9;9;0;693,63;63;63;0;4855,41;""
"1053";594481;"HOSPITAL PORTUGUES";33012342;"Obstétrica Morfológica do 2º Trim (Id. Gestacional 18 a 30 sem)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;84,77;2;2;0;169,54;5;5;0;423,85;5;5;0;423,85;6;6;0;508,62;7;8;0;678,16;8;8;0;678,16;5;5;0;423,85;5;5;0;423,85;7;7;0;593,39;8;8;0;678,16;12;13;0;1102,01;4;4;0;339,08;7;7;0;593,39;7;7;0;593,39;7;7;0;593,39;4;4;0;339,08;56;57;0;4831,89;""
"1054";594481;"HOSPITAL PORTUGUES";185711;"CURATIVO HIDROCEL.ADES.ALLEVYN ADHESIVE 17,5X17,5CM 10UNID 66000045 S&N";NA;NA;NA;NA;4;6;0;852,6;7;9;0;1151,01;10;31;0;4405,1;2;2;0;284,2;6;10;0;1421;1;1;0;142,1;5;5;0;710,5;4;4;0;568,4;7;14;0;1989,4;8;14;0;1989,4;4;14;0;1989,4;6;15;0;2131,5;2;2;0;284,2;3;5;0;710,5;2;3;0;426,3;1;1;0;142,1;3;5;0;710,5;1;1;0;142,1;2;2;0;265,74;20;34;0;4812,94;""
"1055";594481;"HOSPITAL PORTUGUES";217675;"PLACA MINI MICRO TITANIO";NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;5103,37;1;2;0;2733,58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;2733,58;1;1;0;1366,79;NA;NA;NA;NA;1;1;0;0;1;3;0;3417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;5;0;4783,79;""
"1056";594481;"HOSPITAL PORTUGUES";217170;"PARAFUSO CORTICAL 3.5 - TITANIO";NA;NA;NA;NA;1;1;0;177;2;12;0;885;1;5;0;885;1;3;0;0;2;6;0;1062;2;10;0;531;3;7;0;1239;3;3;0;177;1;4;0;0;NA;NA;NA;NA;NA;NA;NA;NA;2;8;0;1416;2;7;0;1239;2;3;0;0;2;9;0;1416;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;708;NA;NA;NA;NA;9;31;0;4779;""
