"";"CODIGO";"NOME";"ESPECIALIDADE";"ITEM";"GRUPO";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ESP";"MAIORES_ITS"
"565";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"CLENIL - 250 mcg. spray jet 15 ml";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;230,16;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;230,16;"X";""
"566";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"LUVA CIRURGICA NR.7,5 ESTERIL 121 SENSIMAX (PAR)";"Material Comum";5;8;0;7,08;6;14;0;15,93;10;14;0;19,47;20;47;0;54,87;11;18;0;17,7;15;31;0;30,09;9;17;0;26,55;12;17;0;23,01;4;6;0;5,31;9;20;0;33,63;9;15;0;26,55;13;21;0;31,86;11;22;0;17,02;9;20;0;23,01;12;17;0;23,01;8;17;0;24,78;19;49;0;63,72;12;20;0;28,32;14;23;0;31,86;9;13;0;17,7;94;181;0;229,42;"X";""
"567";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"DOMPERIDONA - GENERICO - 10 mg. est. bl. 3 x 10 cprs.";"Medicamento Comum";5;501;0;150,3;1;75;0;22,5;6;206;0;61,8;5;65;0;19,5;3;89;0;26,7;1;9;0;2,7;3;38;0;11,4;4;19;0;5,7;9;115;0;34,5;5;99;0;29,7;3;26;0;7,8;3;62;0;18,6;2;15;0;4,5;4;138;0;41,4;6;126;0;37,8;8;54;0;16,2;7;62;0;18,6;1;51;0;15,3;7;160;0;48;7;147;0;44,1;42;753;0;225,9;"X";""
"568";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"ENDOFOLIN - 5 mg. cx. 20 cprs.";"Medicamento Comum";2;34;0;29,92;1;22;0;19,36;NA;NA;NA;NA;4;33;0;29,04;4;62;0;54,56;2;4;0;3,52;7;34;0;29,92;10;19;0;16,72;1;23;0;20,24;2;16;0;14,08;1;1;0;0,88;3;32;0;28,16;3;48;0;42,24;1;20;0;17,6;2;40;0;35,2;1;20;0;17,6;5;64;0;56,32;3;18;0;15,84;3;36;0;31,68;4;10;0;8,8;22;256;0;225,28;"X";""
"569";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"PRELONE FOSFATO - 3 mg/ml fr. 120 ml + pip dos.";"Medicamento Comum";1;44;0;8,8;3;41;0;8,2;3;77;0;15,4;3;63;0;12,6;3;28;0;5,6;5;105;0;21;5;95;0;19;7;233;0;46,6;4;82;0;16,4;4;119;0;23,8;4;26;0;5,2;4;74;0;14,8;2;45;0;9;1;40;0;8;6;292;0;58,4;4;185;0;37;5;47;0;9,4;11;287;0;57,4;5;100;0;20;9;129;0;25,8;43;1125;0;225;"X";""
"570";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"XYLESTESIN + EPINEFRINA - 2% C/V 10 fr. 20 ml";"Medicamento Comum";NA;NA;NA;NA;2;2;0;19,42;1;1;0;9,71;1;1;0;9,71;5;5;0;48,55;5;6;0;58,26;4;6;0;58,26;2;2;0;19,42;5;6;0;58,26;5;6;0;58,26;2;2;0;19,42;2;2;0;19,42;1;2;0;19,42;2;2;0;19,42;NA;NA;NA;NA;2;2;0;19,42;2;2;0;19,42;7;8;0;77,68;3;3;0;29,13;4;4;0;38,84;21;23;0;223,33;"X";""
"571";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FIO SEDA OFTAL.PRETA 7-0 45CM AG.0,6CM G0768125";"Material Comum";NA;NA;NA;NA;1;1;0;221,84;NA;NA;NA;NA;NA;NA;NA;NA;3;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;221,84;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;221,84;"X";""
"572";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"PARAFUSO TAMPAO - TITANIO";"Material Especial";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;220,66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;220,66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;220,66;"X";""
"573";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"DERMACERIUM - 120 g";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;72,79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;72,79;1;1;0;72,79;NA;NA;NA;NA;3;3;0;218,37;"X";""
"574";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FENITOINA - GENERICO - 100 mg. bl. lar. 25 cprs.";"Medicamento Comum";5;128;0;19,2;3;161;0;24,15;2;11;0;1,65;2;44;0;6,6;2;47;0;7,05;3;40;0;6;4;40;0;6;5;79;0;11,85;4;143;0;21,45;3;59;0;8,85;2;106;0;15,9;5;92;0;13,8;3;186;0;27,9;5;101;0;15,15;6;135;0;20,25;7;140;0;21;9;258;0;38,7;7;242;0;36,3;3;125;0;18,75;7;259;0;38,85;47;1446;0;216,9;"X";""
"575";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"AMPICILINA - GENERICO - 500 mg. 1 bl. x 12";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;22;0;26,4;1;128;0;153,6;NA;NA;NA;NA;1;30;0;36;NA;NA;NA;NA;NA;NA;NA;NA;3;180;0;216;"X";""
"576";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"PARINEX 5000 UI/ML IV 5ML FR/AMP";"Medicamento Comum";5;6;0;20,88;2;4;0;13,92;5;14;0;48,72;12;22;0;76,56;1;1;0;3,48;5;9;0;31,32;3;3;0;10,44;6;7;0;24,36;1;1;0;3,48;3;6;0;20,88;4;5;0;17,4;6;19;0;66,12;3;5;0;17,4;6;7;0;24,36;4;4;0;13,92;3;8;0;27,84;8;17;0;59,16;6;9;0;31,32;5;10;0;34,8;1;1;0;3,48;36;61;0;212,28;"X";""
"577";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"HALOPERIDOL - GENERICO - 5 mg/ml sol. inj. 1 ml c/60 (hosp.)";"Medicamento Comum";6;27;0;51,03;7;17;0;32,13;9;19;0;35,91;9;11;0;20,79;5;5;0;9,45;4;12;0;22,68;6;9;0;17,01;6;16;0;30,24;5;10;0;18,9;6;19;0;35,91;9;33;0;62,37;3;3;0;5,67;5;7;0;13,23;6;9;0;17,01;2;5;0;9,45;5;14;0;26,46;8;17;0;32,13;9;13;0;24,57;7;24;0;45,36;12;20;0;37,8;54;109;0;206,01;"X";""
"578";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"HYDREN - Cx.  100  x  1  ml";"Medicamento Comum";2;4;0;2,6;3;9;0;5,85;4;66;0;42,9;7;135;0;87,75;9;131;0;85,15;6;142;0;92,3;3;46;0;29,9;4;17;0;11,05;4;65;0;42,25;6;18;0;11,7;2;75;0;48,75;5;61;0;39,65;4;16;0;10,4;3;10;0;6,5;9;63;0;40,95;1;2;0;1,3;6;69;0;44,85;2;41;0;26,65;4;35;0;22,75;5;75;0;48,75;34;311;0;202,15;"X";""
"579";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"GLIMEPIRIDA - GENERICO - 4 mg. 30 cprs.";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;2,8;NA;NA;NA;NA;1;5;0;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;0;18,2;1;25;0;35;1;29;0;40,6;1;29;0;40,6;3;44;0;61,6;1;10;0;14;4;16;0;22,4;2;16;0;22,4;NA;NA;NA;NA;NA;NA;NA;NA;12;144;0;201,6;"X";""
"580";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"SEKI - Xpe. fr. vd. x  120 ml.";"Medicamento Comum";NA;NA;NA;NA;1;30;0;5,1;4;370;0;62,9;3;630;0;107,1;2;195;0;33,15;3;805;0;136,85;1;20;0;3,4;1;90;0;15,3;8;1123;0;190,91;6;920;0;156,4;5;225;0;38,25;2;930;0;158,1;NA;NA;NA;NA;1;130;0;22,1;1;90;0;15,3;1;180;0;30,6;2;180;0;30,6;4;285;0;48,45;1;90;0;15,3;4;225;0;38,25;14;1180;0;200,6;"X";""
"581";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"SLOW K - 600 mg. 20 dg.";"Medicamento Comum";11;103;0;49,44;13;91;0;43,68;15;157;0;75,36;11;113;0;54,24;7;102;0;48,96;6;27;0;12,96;11;159;0;76,32;14;152;0;72,96;13;128;0;61,44;9;118;0;57,23;13;238;0;116,62;13;155;0;75,95;10;63;0;30,87;8;72;0;35,28;6;66;0;32,34;4;35;0;17,15;4;39;0;19,11;7;64;0;31,36;7;48;0;23,52;3;14;0;6,86;49;401;0;196,49;"X";""
"582";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FIO VICRYL OFTAL.VIOLETA 6-0 45CM AG.2X0,65CM J544G";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;196,47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;196,47;"X";""
"583";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FIO ACO ACIFLEX FECH.ESTERNO 4 4X45CM AG.4,8CM M651G";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;194,7;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;194,7;"X";""
"584";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"DIFENIDRIN - 50 mg/ml 25 amps. 1 ml";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;13,79;2;2;0;27,58;1;1;0;13,79;NA;NA;NA;NA;1;14;0;193,06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;14;0;193,06;"X";""
"585";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FRASCO P/ALIMENTACAO ENTERAL DRINK 300ML ESTERIL TAYLOR 0122E";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;12;0;57,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;17;0;81,43;1;23;0;110,17;2;40;0;191,6;"X";""
"586";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"ADENOCARD - 3 mg/ml  2  amps.  x  2  ml";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;63,72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;42,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;63,72;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;21,24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;5;0;106,2;3;9;0;191,16;"X";""
"587";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"AMPLICTIL - Gts. fr. 20 ml.";"Medicamento Comum";2;110;0;176,04;NA;NA;NA;NA;1;1;0;4,89;1;1;0;4,89;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4,89;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;4,89;2;2;0;9,78;NA;NA;NA;NA;1;1;0;4,89;2;2;0;9,78;2;33;0;161,37;8;39;0;190,71;"X";""
"588";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"SYGEN - 100 mg. 1 amp.";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;190,09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;190,09;"X";""
"589";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"COLETOR SECRECAO P/BRONCOSCOPIO/ENDOSCOPIA 150ML";"Material Comum";NA;NA;NA;NA;3;5;0;156,05;1;1;0;31,21;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;31,21;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;31,21;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;93,63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;62,42;1;1;0;31,21;NA;NA;NA;NA;1;2;0;62,42;1;1;0;31,21;5;6;0;187,26;"X";""
"590";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"BRONDILAT - Xpe. fr. 120 ml.";"Medicamento Comum";1;80;0;10,4;1;90;0;11,7;2;116;0;15,08;4;250;0;32,5;3;64;0;8,32;2;72;0;9,36;2;100;0;13;NA;NA;NA;NA;2;160;0;22,4;1;100;0;14;2;230;0;32,2;4;225;0;31,5;2;55;0;7,7;1;45;0;6,3;5;295;0;41,3;2;175;0;24,5;9;598;0;83,72;2;110;0;15,4;NA;NA;NA;NA;1;30;0;4,2;22;1308;0;183,12;"X";""
"591";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"BEXTRA - IM/IV 40 mg. 10 FA";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;45,64;NA;NA;NA;NA;3;3;0;136,92;NA;NA;NA;NA;4;4;0;182,56;"X";""
"592";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"ROCURON - 10 mg/ml sol. inj. ct. 12 FA vd. inc. x 5 ml";"Medicamento Comum";1;1;0;44,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;44,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;44,88;NA;NA;NA;NA;1;3;0;134,64;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;179,52;"X";""
"593";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"ATADURA CREPOM 20CM X 4,5M ";"Material Comum";2;11;0;35,75;1;3;0;9,75;NA;NA;NA;NA;2;7;0;22,75;4;6;0;19,5;1;5;0;16,25;NA;NA;NA;NA;1;7;0;22,75;1;5;0;16,25;1;2;0;6,5;2;7;0;22,75;2;24;0;78;1;5;0;16,25;NA;NA;NA;NA;2;6;0;19,5;1;2;0;6,5;2;3;0;9,75;2;16;0;52;1;4;0;13;4;19;0;61,75;13;55;0;178,75;"X";""
"594";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FLAGYL - 250 mg. est. 20 cprs.";"Medicamento Comum";1;4;0;2,12;NA;NA;NA;NA;2;23;0;12,19;1;31;0;16,43;1;11;0;5,83;2;36;0;19,08;2;105;0;55,65;2;43;0;22,79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;120;0;63,6;1;8;0;4,24;3;44;0;23,32;2;19;0;10,07;3;77;0;40,81;3;50;0;26,5;3;17;0;9,01;16;335;0;177,55;"X";""
"595";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"CATETER ARTERIAL ARTERIOFIX 20G 80MM 5206324";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;177;1;1;0;177;"X";""
"596";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"CONJUNTO ARTERIAL P/PAM (C-PMS)";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;177;NA;NA;NA;NA;1;1;0;177;"X";""
"597";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"CLORIDRATO  DE  AMITRIPTILINA  -  GENERI - 25 mg. 20 cprs. rev.";"Medicamento Comum";5;33;0;15,84;1;15;0;7,2;2;5;0;2,4;1;3;0;1,44;3;11;0;5,28;2;51;0;24,48;4;22;0;10,56;3;38;0;18,24;2;10;0;4,8;2;10;0;4,8;2;21;0;10,08;1;18;0;8,64;1;3;0;1,44;5;27;0;12,96;2;15;0;7,2;1;8;0;3,84;4;47;0;22,56;6;77;0;36,96;8;86;0;41,28;3;102;0;48,96;30;365;0;175,2;"X";""
"598";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FIO MONOSYN PLASTICA INCOLOR 4-0 45CM AG.1,9CM C0023204";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;43,78;2;2;0;87,56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;43,78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;87,56;1;1;0;43,78;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;43,78;4;4;0;175,12;"X";""
"599";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"FIO VICRYL GASTRO VIOLETA 4-0 70CM AG.2,6CM J315H";"Material Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;24,98;2;4;0;99,92;1;2;0;49,96;1;1;0;24,98;1;1;0;24,98;2;3;0;74,94;NA;NA;NA;NA;1;1;0;24,98;1;1;0;24,98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;24,98;1;2;0;49,96;1;3;0;74,94;NA;NA;NA;NA;1;1;0;24,98;4;7;0;174,86;"X";""
"600";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"ACEBROFILINA - GENERICO - 5 mg/ml xpe. fr. vd. x 120 ml + cp. med. 10 ml";"Medicamento Comum";1;40;0;5,2;1;10;0;1,3;3;59;0;7,67;2;44;0;5,72;6;147;0;19,11;12;341;0;44,33;12;336;0;43,68;3;81;0;10,53;3;66;0;8,58;7;98;0;12,74;8;132;0;17,16;3;44;0;5,72;3;90;0;11,7;1;20;0;2,6;7;224;0;29,12;5;76;0;9,88;8;213;0;27,69;6;224;0;29,12;8;389;0;50,57;5;107;0;13,91;43;1343;0;174,59;"X";""
"601";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"PROLOPA - 125 mg. fr. 30 cprs. disp.";"Medicamento Comum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;6,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;32;0;51,2;NA;NA;NA;NA;NA;NA;NA;NA;1;27;0;43,2;1;55;0;88;1;12;0;19,2;NA;NA;NA;NA;NA;NA;NA;NA;1;15;0;24;NA;NA;NA;NA;4;109;0;174,4;"X";""
"602";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"CATETER INTRAVASCULAR PERIFERICO JELCO PLUS 14GX50MM LARANJA MEDEX 7068";"Material Comum";2;3;0;34,59;2;3;0;34,59;1;1;0;11,53;2;2;0;23,06;1;1;0;11,53;3;5;0;57,65;5;8;0;92,24;2;2;0;23,06;3;4;0;46,12;3;3;0;34,59;3;4;0;46,12;2;1;0;11,53;1;1;0;11,53;2;3;0;34,59;1;4;0;46,12;1;1;0;11,53;1;1;0;11,53;4;4;0;46,12;NA;NA;NA;NA;1;1;0;11,53;11;15;0;172,95;"X";""
"603";594073;"CENTRO MEDICO HOSPITALAR  AGENOR PAIVA";"Sem procedimento na especialidade";"CATETER INTRAVASCULAR PERIFERICO JELCO PLUS 16GX50MM CINZA MEDEX 7062";"Material Comum";2;2;0;23,06;NA;NA;NA;NA;1;2;0;23,06;NA;NA;NA;NA;2;2;0;23,06;1;1;0;11,53;2;2;0;23,06;1;1;0;11,53;2;2;0;23,06;2;3;0;34,59;1;1;0;11,53;1;1;0;11,53;2;2;0;23,06;2;2;0;23,06;2;2;0;23,06;1;1;0;11,53;3;4;0;46,12;2;2;0;23,06;NA;NA;NA;NA;2;2;0;23,06;14;15;0;172,95;"X";""
