"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR";"C_TOTAL_2017_BN";"C_TOTAL_2017_QUANTIDADE";"C_TOTAL_2017_REVISAO";"C_TOTAL_2017_VALOR";"MAIORES_ITS"
"314";594231;"HOSPITAL EMEC";218483;"MANTA TERMICA";4;4;0;1444,32;3;3;0;1083,24;2;2;0;722,16;3;3;0;1083,24;3;3;0;1083,24;NA;NA;NA;NA;6;6;0;2166,48;1;1;0;361,08;2;2;0;722,16;2;2;0;722,16;4;3;0;1083,24;2;2;0;722,16;6;6;0;2166,48;1;1;0;361,08;1;0;0;0;1;1;0;361,08;1;1;0;361,08;4;4;0;1444,32;2;2;0;722,16;4;4;0;1444,32;20;19;0;6860,52;""
"315";594231;"HOSPITAL EMEC";140627;"CURATIVO CONTORNO 6X8 ESTERIL COMFEEL PLUS 3280";23;69;0;2256,99;20;53;0;1733,63;12;44;0;1439,24;15;37;0;1210,27;12;30;0;981,3;12;39;0;1275,69;18;56;0;1831,76;7;22;0;719,62;15;39;0;1275,69;11;39;0;1275,69;8;31;0;1014,01;12;29;0;948,59;8;25;0;817,75;8;26;0;850,46;10;36;0;1177,56;6;22;0;719,62;7;30;0;981,3;8;24;0;785,04;7;22;0;680,38;8;28;0;824,32;62;213;0;6836,43;""
"316";594231;"HOSPITAL EMEC";32010320;"SEIOS DA FACE - 3 INCIDÊNCIAS";29;29;0;528,09;41;40;0;728,4;48;49;0;892,29;42;41;18,21;746,61;37;38;0;691,98;31;33;0;600,93;44;43;0;783,03;45;45;0;819,45;35;35;0;637,35;36;35;18,21;637,35;63;63;0;1147,23;24;24;0;437,04;48;48;0;874,08;41;41;0;746,61;35;35;0;637,35;38;38;0;691,98;38;38;0;691,98;54;54;0;983,34;47;47;0;855,87;71;71;0;1292,91;372;372;0;6774,12;""
"317";594231;"HOSPITAL EMEC";219304;"ANIDULAFUNGINA GENERICO 100MG INJ IV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;4;0;1081,32;1;7;0;1892,31;1;16;0;4325,28;NA;NA;NA;NA;1;19;0;5136,27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;540,66;NA;NA;NA;NA;1;4;0;1081,32;3;25;0;6758,25;""
"318";594231;"HOSPITAL EMEC";219501;"CREME BARREIRA 60G";10;24;0;1485,6;6;13;0;804,7;9;24;0;1485,6;7;17;0;1052,3;NA;NA;NA;NA;NA;NA;NA;NA;9;14;0;866,6;2;7;0;433,3;7;10;0;619;10;17;0;1052,3;8;14;0;866,6;3;6;0;371,4;11;15;0;928,5;9;15;0;928,5;9;14;0;866,6;6;7;0;433,3;7;9;0;557,1;11;14;0;866,6;17;22;0;1361,8;9;13;0;804,7;79;109;0;6747,1;""
"319";594231;"HOSPITAL EMEC";83942117;"Endarterectemia De Carótidas ( Hospital )";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;6726,08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;6726,08;""
"320";594231;"HOSPITAL EMEC";71002013;"Taxa De Sala Porte  00";7;8;0;640;14;14;0;1120;4;4;0;320;9;9;0;720;9;9;0;720;5;6;0;480;6;7;0;560;6;6;0;480;14;15;0;1200;8;8;0;640;9;9;0;720;11;11;0;880;8;8;0;640;5;7;0;560;11;11;0;880;9;9;0;720;7;9;0;720;16;18;0;1440;8;8;0;640;14;14;0;1120;78;84;0;6720;""
"321";594231;"HOSPITAL EMEC";84701167;"Quadrantectomia Com Esvaziamento Axilar Com Reconstrução Com Retalho Cutâneo (Hospital)";1;1;0;2240;1;1;0;2240;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2240;2;2;0;4480;NA;NA;NA;NA;1;1;0;2240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;6720;""
"322";594231;"HOSPITAL EMEC";39030156;"IMPLANTE DE CATETER VENOSO CENTRAL NÃO TUNELIZADO (TIPO INTRACATH, SORENSEN)";9;13;0;1137,5;8;7;104;650;10;7;-221;630,5;9;10;0;1040;11;11;0;1196;9;9;0;682,5;13;14;0;1345,5;3;4;0;455;13;15;0;1241,5;9;13;130;955,5;11;16;0;1365;13;15;0;1137,5;14;16;0;1345,5;7;7;0;546;10;8;0;721,5;8;6;195;546;3;4;0;305,5;15;20;0;1475,5;8;10;0;741;11;12;0;1020,5;76;83;195;6701,5;""
"323";594231;"HOSPITAL EMEC";84308137;"Hérnia Inguinal Encarcerada Ou Não ¿ Tratamento Cirúrgico Aberto (Convencional) ¿ Bilateral - Hospital";NA;NA;NA;NA;1;1;0;1660,78;1;1;0;1660,78;NA;NA;NA;NA;1;1;0;1660,78;NA;NA;NA;NA;1;1;0;1660,78;2;2;0;3321,56;1;1;0;1660,78;1;1;0;1660,78;2;2;0;3321,56;1;1;0;1660,78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;3321,56;1;1;0;1660,78;NA;NA;NA;NA;1;1;0;1660,78;NA;NA;NA;NA;4;4;0;6643,12;""
"324";594231;"HOSPITAL EMEC";85213949;"Artroplastia Total De Joelho Com Protese Importada - Hm Equipe ";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1313,28;NA;NA;NA;NA;1;1;0;1313,28;1;1;0;1313,28;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;2626,56;NA;NA;NA;NA;1;1;0;1313,28;1;1;0;1313,28;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1313,28;NA;NA;NA;NA;2;2;0;2626,56;NA;NA;NA;NA;1;1;0;1313,28;1;1;0;1313,28;5;5;0;6566,4;""
"325";594231;"HOSPITAL EMEC";84801109;"Tratamento Cirurgico De Extensos Ferimentos, Cicatrizes Ou Tumores Da Mao- Hm Equipe";1;1;0;718,85;3;3;0;2156,55;1;1;0;718,85;1;1;0;718,85;2;2;0;1437,7;1;1;0;718,85;NA;NA;NA;NA;2;2;0;1437,7;1;1;0;718,85;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;1437,7;1;1;0;718,85;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;718,85;4;4;0;2875,4;2;2;0;1437,7;1;1;0;718,85;NA;NA;NA;NA;9;9;0;6469,65;""
"326";594231;"HOSPITAL EMEC";24166;"TYGACIL - 50 mg. po liof. 10 FA vd.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;36;0;6456,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;36;0;6456,6;""
"327";594231;"HOSPITAL EMEC";185729;"CURATIVO ANTIMICROBIANO POLIURET.IMPREGNADO C/PRATA ACTICOAT 10CMX10CM S&N 66000791";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;579,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;5;0;966,4;2;10;0;1932,8;2;7;0;1352,96;NA;NA;NA;NA;1;2;0;386,56;2;5;0;966,4;2;7;0;1352,96;NA;NA;NA;NA;NA;NA;NA;NA;1;12;0;2319,36;1;7;0;1352,96;NA;NA;NA;NA;7;33;0;6378,24;""
"328";594231;"HOSPITAL EMEC";85304927;"Postectomia Pediátrica (Day)";1;1;0;424;NA;NA;NA;NA;1;1;0;424;3;3;0;1272;NA;NA;NA;NA;1;1;0;424;4;4;0;1696;NA;NA;NA;NA;3;3;0;1272;2;2;0;848;3;3;0;1272;2;2;0;848;2;2;0;848;NA;NA;NA;NA;4;4;0;1696;4;4;0;1696;1;1;0;424;1;1;0;424;3;3;0;1272;NA;NA;NA;NA;15;15;0;6360;""
"329";594231;"HOSPITAL EMEC";85216027;"Amputação De Pododactilos - Até 3 Segmentos -  Hospital";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2115;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2115;1;1;0;2115;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2115;NA;NA;NA;NA;1;1;0;2115;1;1;0;2115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2115;1;1;0;2115;3;3;0;6345;""
"330";594231;"HOSPITAL EMEC";84701159;"Ressecção Segmentar - Quadrantectomia (Hm Cirurgia)";2;2;0;973,44;NA;NA;NA;NA;3;3;0;1460,16;NA;NA;NA;NA;1;1;0;486,72;4;4;0;1946,88;1;1;0;486,72;3;3;0;1460,16;1;1;0;486,72;NA;NA;NA;NA;2;2;0;973,44;2;2;0;973,44;NA;NA;NA;NA;5;5;0;2433,6;NA;NA;NA;NA;1;2;0;973,44;2;2;0;973,44;2;2;0;973,44;2;2;0;973,44;NA;NA;NA;NA;12;13;0;6327,36;""
"331";594231;"HOSPITAL EMEC";140452;"CURATIVO HIDROGEL 15GRS PURILON 3900";4;12;0;458,76;NA;NA;NA;NA;4;10;0;382,3;4;18;0;688,14;5;8;0;305,84;5;30;0;1146,9;6;26;0;993,98;2;3;0;114,69;3;7;0;267,61;4;17;0;649,91;4;14;0;535,22;NA;NA;NA;NA;5;15;0;573,45;6;30;0;1146,9;6;23;0;879,29;5;24;0;917,52;8;21;0;764,6;7;35;0;1338,05;6;9;0;306,55;6;11;0;368,94;49;168;0;6295,3;""
"332";594231;"HOSPITAL EMEC";11653;"ULTIVA - 2 mg. inj. cx. 5 FA";7;10;0;549,7;3;2;0;109,94;5;5;0;204,97;2;3;0;112,5;5;8;0;300;4;4;0;150;12;52;0;1950;2;5;0;187,5;5;48;0;1800;7;10;0;340,77;6;11;0;358,71;3;18;0;586,98;5;17;0;554,37;5;13;0;423,93;3;3;0;97,22;4;5;0;162,44;6;11;0;358,71;4;9;0;293,49;4;53;0;1728,33;6;81;0;2641,41;37;192;0;6259,9;""
"333";594231;"HOSPITAL EMEC";205013;"FIXADOR ADESIVO P/CANULA/SONDA NASAL ADU.";15;103;0;1215,4;12;109;0;1286,2;14;135;0;1593;12;83;0;979,4;16;61;0;719,8;9;54;0;637,2;17;105;0;1239;10;30;0;354;20;66;0;778,8;16;90;0;1062;17;73;0;861,4;19;87;0;1026,6;17;79;0;932,2;12;53;0;625,4;16;70;0;821,2;13;59;0;696,2;15;88;0;1038,4;18;88;0;1038,4;12;43;0;507,4;12;49;0;578,2;115;529;0;6237,4;""
"334";594231;"HOSPITAL EMEC";185350;"CATETER TOTALMENTE IMPLANTAVEL PORT 9,6FRX76CM BARD 602640";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1543,32;1;1;0;1543,32;NA;NA;NA;NA;1;1;0;1543,32;NA;NA;NA;NA;1;1;0;1543,32;4;4;0;6173,28;""
"335";594231;"HOSPITAL EMEC";218543;"PROTESE REVISAO HASTE FEMURAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;6113,8;NA;NA;NA;NA;1;1;0;6113,8;""
"336";594231;"HOSPITAL EMEC";15010023;"Hemodiálise - Por Sessão";2;11;0;858;2;6;0;702;5;14;0;1170;2;15;0;1794;3;19;0;2574;4;9;0;858;7;24;0;2496;1;3;0;468;8;27;0;2418;3;10;0;936;5;26;0;2262;7;15;0;1404;7;19;0;1872;3;6;0;468;4;4;0;624;3;3;702;468;NA;NA;NA;NA;6;16;0;1326;3;10;0;780;1;7;0;546;27;65;702;6084;""
"337";594231;"HOSPITAL EMEC";71001073;"Day Enfermaria";2;2;0;150;9;8;0;600;7;7;0;525;4;4;0;300;9;8;0;600;6;6;0;450;8;8;0;600;14;14;0;1050;12;12;0;900;10;10;0;750;8;9;0;675;7;7;0;525;14;15;0;1125;8;8;0;600;10;10;0;750;14;14;0;1050;7;7;0;525;13;13;0;975;8;8;0;600;6;6;0;450;80;81;0;6075;""
"338";594231;"HOSPITAL EMEC";84308169;"Hérnia Umbilical Tratamento Cirúrgico Aberto (Convencional) - Hm Cirurgia";1;1;0;274,56;2;2;0;549,12;7;7;0;1921,92;3;3;0;823,68;1;1;0;274,56;4;4;0;1098,24;2;2;0;549,12;3;3;0;823,68;2;2;0;549,12;5;5;0;1372,8;NA;NA;NA;NA;2;2;0;549,12;NA;NA;NA;NA;5;5;0;1372,8;1;1;0;274,56;5;5;0;1372,8;3;3;0;823,68;3;3;0;823,68;2;2;0;549,12;3;3;0;823,68;22;22;0;6040,32;""
"339";594231;"HOSPITAL EMEC";23608;"CLORETO DE SODIO - 0,9% - 10 ml";26;545;0;299,75;43;438;0;240,9;31;467;0;256,85;38;637;0;350,35;40;398;0;218,9;46;553;0;304,15;47;1055;0;580,25;32;399;0;219,45;41;505;0;277,75;18;628;0;345,4;24;1387;0;762,85;24;1190;0;654,5;19;1753;0;964,15;16;1138;0;625,9;27;1708;0;939,4;17;876;0;481,8;24;1017;0;515,9;37;1846;0;1015,3;29;1371;0;754,05;25;1340;0;737;194;11049;0;6033,5;""
"340";594231;"HOSPITAL EMEC";34010203;"Tomografia Computadorizada de Coluna  Lombar e Sacra";6;6;0;1126,8;5;5;0;939;8;8;0;1502,4;7;7;0;1314,6;1;1;0;187,8;9;9;0;1690,2;5;5;0;939;4;4;0;751,2;4;4;0;751,2;1;1;0;187,8;4;4;0;751,2;3;3;0;563,4;7;6;41,81;1126,8;3;3;0;563,4;1;1;0;187,8;1;1;0;187,8;4;4;0;751,2;4;4;0;751,2;6;6;0;1126,8;7;7;0;1314,6;33;32;41,81;6009,6;""
"341";594231;"HOSPITAL EMEC";84701107;"Mastectomia Radical Ou Radical Modificada (Hospital)";1;1;0;3002,68;1;1;0;3002,68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;3002,68;2;2;0;6005,36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;3002,68;1;1;0;3002,68;NA;NA;NA;NA;2;2;0;6005,36;""
"342";594231;"HOSPITAL EMEC";84505139;"Miomectomia Cirúrgica - Hm Cirurgia";3;3;0;2244,54;NA;NA;NA;NA;1;1;0;748,18;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;748,18;NA;NA;NA;NA;1;1;0;748,18;1;1;0;748,18;1;1;0;748,18;1;1;0;748,18;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;2244,54;1;1;0;748,18;1;1;0;748,18;2;2;0;1496,36;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;748,18;8;8;0;5985,44;""
"343";594231;"HOSPITAL EMEC";28010566;"Creatino Fosfoquinase- Fração Mb";8;18;0;396;5;12;0;264;9;22;0;484;13;39;0;858;5;19;0;418;16;28;0;616;10;21;0;462;14;27;0;594;20;43;0;946;14;32;0;704;16;36;0;792;21;52;0;1144;12;25;0;550;10;29;0;638;12;27;0;594;14;24;0;528;13;42;0;924;17;35;0;770;17;55;0;1210;10;35;0;770;105;272;0;5984;""
"344";594231;"HOSPITAL EMEC";117962;"CATETER VENOSO PERIFERICO PUR INTROCAN CERTO G22X1º 4251318";35;59;0;680,27;29;59;0;680,27;30;76;0;876,28;32;65;0;749,45;32;81;0;933,93;28;71;0;818,63;25;42;0;484,26;23;41;0;472,73;38;62;0;714,86;27;46;0;530,38;25;50;0;576,5;35;66;0;760,98;24;59;0;680,27;25;45;0;518,85;28;50;0;575,44;21;40;0;461,2;45;109;0;1233,71;33;75;0;864,75;42;82;0;945,46;40;58;0;668,74;258;518;0;5948,42;""
"345";594231;"HOSPITAL EMEC";71001063;"Apartamento Obstétrico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;810;2;5;0;1350;2;9;0;2430;1;5;0;1350;6;22;0;5940;""
"346";594231;"HOSPITAL EMEC";24501;"ALFAINTERFERONA (ICMS 0%) - 5.000.000 UI ml po liof. inj. 5 FA vd. + amp. dil.";5;13;0;845;1;1;0;130;4;6;0;390;5;20;0;1365;7;37;0;2665;1;6;0;390;3;6;0;650;2;2;0;130;3;3;0;195;2;4;0;260;1;1;0;65;4;8;0;780;3;5;0;455;NA;NA;NA;NA;5;5;0;455;3;9;130;585;3;5;0;520;3;6;0;455;6;21;0;2275;3;13;0;1170;26;64;130;5915;""
"347";594231;"HOSPITAL EMEC";26585;"GLICOSE 5% ECOFLAC PLUS - Amp. 250 ml";11;107;0;520,02;12;84;0;408,24;10;168;0;816,48;15;177;0;860,22;9;149;0;724,14;9;38;0;184,68;19;343;0;1666,98;5;58;0;281,88;15;189;0;918,54;10;130;0;631,8;15;286;0;1389,96;21;200;0;972;14;277;0;1346,22;10;81;0;393,66;17;122;0;592,06;12;135;0;656,1;8;74;0;359,64;22;209;0;1015,74;18;162;0;787,32;9;153;0;743,58;110;1213;0;5894,32;""
"348";594231;"HOSPITAL EMEC";84308119;"Hérnia Incisional ¿ Tratamento Cirúrgico Aberto (Convencional) - Hm Cirurgia";1;0;0;0;NA;NA;NA;NA;1;0;446,16;0;4;4;0;1784,64;3;3;0;1338,48;1;1;0;446,16;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;446,16;3;2;0;892,32;1;1;0;446,16;1;1;0;446,16;1;1;0;446,16;4;3;446,16;1338,48;1;1;0;446,16;1;1;0;446,16;5;5;0;2230,8;1;1;0;446,16;NA;NA;NA;NA;1;1;0;446,16;14;13;446,16;5800,08;""
"349";594231;"HOSPITAL EMEC";10141;"TIENAM - IV  500  mg.  fr.  20  ml";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4;0;479,8;NA;NA;NA;NA;1;43;0;5157,85;NA;NA;NA;NA;NA;NA;NA;NA;1;13;0;1559,35;1;60;0;7197;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;13;0;1559,35;NA;NA;NA;NA;NA;NA;NA;NA;1;35;0;4198,25;NA;NA;NA;NA;2;48;0;5757,6;""
"350";594231;"HOSPITAL EMEC";85225907;"Artroscopia Cirurgica Simples - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2843,74;1;1;0;2843,74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;5687,48;1;1;0;2843,74;NA;NA;NA;NA;1;1;0;2843,74;1;1;0;2843,74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;5687,48;""
"351";594231;"HOSPITAL EMEC";85304907;"Orquidopexia Ou Orquiectomia Pediátrica Unilateral E Tratamento Cirúrgico Por Videolaparoscopia (Hospital)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;3776,16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1888,08;NA;NA;NA;NA;1;1;0;1888,08;1;1;0;1888,08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;5664,24;""
"352";594231;"HOSPITAL EMEC";20010010;"Eletrocardiograma  ";19;31;0;483,6;11;21;0;327,6;18;38;0;592,8;24;71;0;1107,6;18;29;0;452,4;29;36;0;561,6;33;48;0;748,8;21;25;0;390;37;51;0;795,6;32;46;15,6;717,6;27;41;0;639,6;30;51;0;795,6;29;34;0;530,4;24;32;31,2;499,2;21;30;0;468;25;26;62,4;405,6;29;74;0;1154,4;34;65;0;1014;34;63;0;982,8;22;38;0;592,8;218;362;93,6;5647,2;""
"353";594231;"HOSPITAL EMEC";82403070;"Broncoscopia Com Biópsia Transbrônquica E/Ou Lba E/Ou Escovado Brônquico Com Ou Sem Radioscopia (Hospital)";2;2;0;799,58;NA;NA;NA;NA;1;1;0;399,79;2;2;0;799,58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;0;1599,16;NA;NA;NA;NA;1;1;0;399,79;NA;NA;NA;NA;2;2;0;799,58;3;3;0;1199,37;1;1;0;399,79;1;1;0;399,79;2;2;0;799,58;1;1;0;399,79;1;1;0;399,79;3;2;0;799,58;3;3;0;1199,37;15;14;0;5597,06;""
"354";594231;"HOSPITAL EMEC";219344;"RESERVATORIO PARA TERAPIA DE PRESSAO NEGATIVA MEDIO 400 A 500 ML ";2;4;0;4470,32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;5;0;5587,9;NA;NA;NA;NA;NA;NA;NA;NA;1;3;0;3352,74;2;5;0;5587,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1117,58;1;3;0;2235,16;NA;NA;NA;NA;1;2;0;2235,16;3;6;0;5587,9;""
"355";594231;"HOSPITAL EMEC";84507017;"Ooforectomia Ou Ooforoplastia Aberta - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1391,5;NA;NA;NA;NA;1;1;0;1391,5;1;1;0;1391,5;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1391,5;1;1;0;1391,5;1;1;0;1391,5;NA;NA;NA;NA;NA;NA;NA;NA;4;4;0;5566;""
"356";594231;"HOSPITAL EMEC";26590;"AGUA PARA INJECAO - Ecoflac Plus 500 ml";7;131;0;814,82;8;149;0;926,78;9;145;0;901,9;5;104;0;646,88;4;148;0;920,56;8;165;0;1026,3;11;181;0;1125,82;3;29;0;180,38;13;206;0;1281,32;5;65;0;404,3;8;228;0;1418,16;10;209;0;1299,98;12;176;0;1094,72;10;97;0;603,34;9;75;0;466,5;5;54;0;335,88;3;20;0;124,4;10;192;0;1194,24;11;124;0;771,28;5;153;0;951,66;65;891;0;5542,02;""
"357";594231;"HOSPITAL EMEC";82301027;"Colonoscopia Com Ou Sem Biópsia E Citologia - Adulto - Hospitalar (Hospital Ou Day)";1;1;0;447,71;2;0;1063,42;0;1;1;0;447,71;1;1;0;447,71;NA;NA;NA;NA;1;1;0;447,71;NA;NA;NA;NA;1;0;0;0;4;4;0;1790,84;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;895,42;NA;NA;NA;NA;1;1;0;447,71;1;1;0;531,71;1;0;0;447,71;2;2;0;979,42;2;2;0;895,42;1;1;0;447,71;4;4;0;1790,84;12;11;0;5540,52;""
"358";594231;"HOSPITAL EMEC";141901;"KIT TRANSDUTOR PRESSAO DESC.TRUWAVE ADULTO PX260";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;306,76;6;10;0;3067,6;3;4;0;1227,04;13;28;0;8589,28;4;5;0;1533,8;1;1;0;306,76;4;5;0;1533,8;5;5;0;1533,8;2;2;0;613,52;5;5;0;1533,8;1;1;0;306,76;1;1;0;306,76;4;4;0;1227,04;NA;NA;NA;NA;4;4;0;1227,04;1;1;0;306,76;2;2;0;613,52;18;18;0;5521,68;""
"359";594231;"HOSPITAL EMEC";84701917;"Extirpação De 5 Ou Mais Nódulos Mamários (Hospital)";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;911,3;NA;NA;NA;NA;1;1;0;911,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;911,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;911,3;2;2;0;1822,6;1;1;0;911,3;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;911,3;1;1;0;911,3;6;6;0;5467,8;""
